0,075609756	297
0,075609756	298
0,076585366	299
0	300
0	301
0	302
0	303
0	304
0,00097561	305
0,00097561	306
0,00097561	307
0,00097561	308
0,00097561	309
0,00097561	310
0,00097561	311
0,00097561	312
0,00097561	313
0,00097561	314
0,00097561	315
0,00097561	316
0,00097561	317
0,00097561	318
0,00097561	319
0,00097561	320
0,00097561	321
0,00097561	322
0,001463415	323
0,001463415	324
0,001463415	325
0,001463415	326
0,001463415	327
0,001463415	328
0,001463415	329
0,001463415	330
0,001463415	331
0,001463415	332
0,001463415	333
0,001463415	334
0,006829268	335
0,006829268	336
0,006829268	337
0,006829268	338
0,006829268	339
0,006829268	340
0,006829268	341
0,007804878	342
0,007804878	343
0,008780488	344
0,011219512	345
0,011219512	346
0,011219512	347
0,011219512	348
0,012195122	349
0,012682927	350
0,012682927	351
0,014634146	352
0,015609756	353
0,015609756	354
0,015609756	355
0,015609756	356
0,015609756	357
0,015609756	358
0,015609756	359
0,00097561	360
0,00097561	361
0,001463415	362
0,002926829	363
0,004390244	364
0,016585366	365
0,016585366	366
0,01804878	367
0,01804878	368
0,024878049	369
0,024878049	370
0,025853659	371
0,028292683	372
0,028780488	373
0,029268293	374
0,029756098	375
0,029756098	376
0,029756098	377
0,029756098	378
0,030243902	379
0,032195122	380
0,032195122	381
0,034146341	382
0,036097561	383
0,036097561	384
0,036097561	385
0,036097561	386
0,036097561	387
0,036097561	388
0,036097561	389
0,004878049	390
0,004878049	391
0,004878049	392
0,004878049	393
0,005365854	394
0,010731707	395
0,010731707	396
0,011707317	397
0,011707317	398
0,013658537	399
0,013658537	400
0,013658537	401
0,014146341	402
0,018536585	403
0,019512195	404
0,024390244	405
0,024390244	406
0,025365854	407
0,025365854	408
0,025365854	409
0,025365854	410
0,025365854	411
0,025365854	412
0,026341463	413
0,026341463	414
0,026341463	415
0,028780488	416
0,028780488	417
0,028780488	418
0,028780488	419
0,006829268	420
0,006829268	421
0,011219512	422
0,011219512	423
0,035609756	424
0,054634146	425
0,056585366	426
0,063414634	427
0,063902439	428
0,068292683	429
0,068780488	430
0,071707317	431
0,073170732	432
0,07804878	433
0,081463415	434
0,081463415	435
0,081463415	436
0,08195122	437
0,08195122	438
0,082439024	439
0,092195122	440
0,092195122	441
0,10195122	442
0,106341463	443
0,106341463	444
0,108292683	445
0,109756098	446
0,109756098	447
0,109756098	448
0,114634146	449
0	450
0	451
0,003902439	452
0,004878049	453
0,008780488	454
0,008780488	455
0,009268293	456
0,009756098	457
0,009756098	458
0,009756098	459
0,009756098	460
0,009756098	461
0,011219512	462
0,012195122	463
0,022926829	464
0,022926829	465
0,022926829	466
0,022926829	467
0,022926829	468
0,026829268	469
0,028780488	470
0,028780488	471
0,029756098	472
0,029756098	473
0,029756098	474
0,029756098	475
0,030243902	476
0,030243902	477
0,030243902	478
0,030731707	479
0	480
0	481
0	482
0	483
0	484
0	485
0	486
0	487
0	488
0	489
0	490
0	491
0	492
0	493
0	494
0	495
0	496
0	497
0	498
0	499
0	500
0	501
0	502
0	503
0	504
0	505
0	506
0	507
0	508
0	509
0,000487805	510
0,000487805	511
0,000487805	512
0,000487805	513
0,000487805	514
0,00097561	515
0,001463415	516
0,001463415	517
0,001463415	518
0,001463415	519
0,001463415	520
0,001463415	521
0,002926829	522
0,002926829	523
0,002926829	524
0,002926829	525
0,002926829	526
0,003414634	527
0,003414634	528
0,005853659	529
0,005853659	530
0,005853659	531
0,006341463	532
0,006829268	533
0,006829268	534
0,006829268	535
0,006829268	536
0,006829268	537
0,006829268	538
0,006829268	539
0	540
0	541
0	542
0	543
0	544
0	545
0	546
0	547
0	548
0	549
0	550
0	551
0	552
0	553
0	554
0	555
0	556
0	557
0	558
0	559
0	560
0	561
0	562
0,000487805	563
0,000487805	564
0,000487805	565
0,000487805	566
0,000487805	567
0,000487805	568
0,000487805	569
0,004878049	570
0,004878049	571
0,013658537	572
0,015121951	573
0,01902439	574
0,031219512	575
0,033170732	576
0,034634146	577
0,036585366	578
0,03804878	579
0,03804878	580
0,038536585	581
0,040487805	582
0,044390244	583
0,047804878	584
0,051707317	585
0,051707317	586
0,052195122	587
0,052195122	588
0,053170732	589
0,06	590
0,06	591
0,064878049	592
0,069756098	593
0,069756098	594
0,070731707	595
0,073170732	596
0,073170732	597
0,073170732	598
0,073658537	599
0,002439024	600
0,002439024	601
0,003414634	602
0,014146341	603
0,015609756	604
0,028780488	605
0,029268293	606
0,029268293	607
0,029756098	608
0,04	609
0,04	610
0,04195122	611
0,042926829	612
0,043414634	613
0,043902439	614
0,044878049	615
0,044878049	616
0,046341463	617
0,046341463	618
0,047317073	619
0,053170732	620
0,053170732	621
0,064390244	622
0,065853659	623
0,065853659	624
0,065853659	625
0,067317073	626
0,067317073	627
0,067317073	628
0,067804878	629
0	630
0	631
0	632
0	633
0	634
0	635
0	636
0	637
0	638
0	639
0	640
0	641
0	642
0	643
0	644
0	645
0	646
0	647
0	648
0	649
0	650
0	651
0	652
0	653
0	654
0	655
0	656
0	657
0	658
0	659
0,00097561	660
0,00097561	661
0,00195122	662
0,00195122	663
0,008292683	664
0,026829268	665
0,027317073	666
0,027804878	667
0,028292683	668
0,036097561	669
0,036585366	670
0,037073171	671
0,03902439	672
0,041463415	673
0,041463415	674
0,042926829	675
0,042926829	676
0,042926829	677
0,042926829	678
0,046341463	679
0,051707317	680
0,051707317	681
0,052682927	682
0,053170732	683
0,053170732	684
0,054634146	685
0,057073171	686
0,057073171	687
0,057073171	688
0,060487805	689
0	690
0	691
0,000487805	692
0,002439024	693
0,002439024	694
0,004390244	695
0,006829268	696
0,006829268	697
0,006829268	698
0,006829268	699
0,006829268	700
0,008780488	701
0,008780488	702
0,010731707	703
0,028292683	704
0,028292683	705
0,028292683	706
0,028292683	707
0,028292683	708
0,031707317	709
0,034634146	710
0,034634146	711
0,036585366	712
0,036585366	713
0,036585366	714
0,037073171	715
0,037073171	716
0,037073171	717
0,037073171	718
0,037560976	719
0	720
0	721
0	722
0	723
0	724
0	725
0	726
0	727
0	728
0	729
0	730
0	731
0	732
0	733
0	734
0	735
0	736
0	737
0	738
0	739
0	740
0	741
0	742
0	743
0	744
0	745
0	746
0	747
0	748
0	749
0	750
0	751
0	752
0	753
0	754
0,003414634	755
0,003414634	756
0,003414634	757
0,003414634	758
0,004878049	759
0,004878049	760
0,004878049	761
0,005365854	762
0,005365854	763
0,005365854	764
0,007804878	765
0,007804878	766
0,007804878	767
0,007804878	768
0,007804878	769
0,007804878	770
0,007804878	771
0,007804878	772
0,008292683	773
0,008292683	774
0,008292683	775
0,008292683	776
0,008292683	777
0,008292683	778
0,008292683	779
0,000487805	780
0,000487805	781
0,000487805	782
0,000487805	783
0,000487805	784
0,004878049	785
0,004878049	786
0,004878049	787
0,004878049	788
0,006829268	789
0,006829268	790
0,006829268	791
0,006829268	792
0,006829268	793
0,006829268	794
0,007317073	795
0,007317073	796
0,007317073	797
0,007317073	798
0,007804878	799
0,007804878	800
0,007804878	801
0,007804878	802
0,008292683	803
0,008292683	804
0,008292683	805
0,008292683	806
0,008292683	807
0,008292683	808
0,008292683	809
0	810
0	811
0	812
0	813
0	814
0	815
0	816
0	817
0	818
0,000487805	819
0,000487805	820
0,000487805	821
0,000487805	822
0,000487805	823
0,000487805	824
0,00097561	825
0,00097561	826
0,00097561	827
0,00097561	828
0,00097561	829
0,00097561	830
0,00097561	831
0,00097561	832
0,00097561	833
0,00097561	834
0,00097561	835
0,00097561	836
0,00097561	837
0,00097561	838
0,00097561	839
0	840
0	841
0	842
0	843
0	844
0	845
0	846
0	847
0	848
0	849
0	850
0	851
0	852
0	853
0	854
0	855
0	856
0	857
0	858
0	859
0	860
0	861
0	862
0	863
0	864
0	865
0	866
0	867
0	868
0	869
0	870
0	871
0,000487805	872
0,000487805	873
0,00097561	874
0,002926829	875
0,002926829	876
0,002926829	877
0,003414634	878
0,004878049	879
0,004878049	880
0,004878049	881
0,005365854	882
0,005365854	883
0,005365854	884
0,005365854	885
0,005365854	886
0,005365854	887
0,005365854	888
0,005365854	889
0,005365854	890
0,005365854	891
0,005365854	892
0,008780488	893
0,008780488	894
0,008780488	895
0,008780488	896
0,008780488	897
0,008780488	898
0,008780488	899
